nbSyll;pron;origin;warning;remarques;POS;lineId;pageId;sizePron;motVedette;hwd;pronSampa;ipa
1;crăm;;;;n.;19.0;61;4;cram;cram;k r\ { m;kɹæm
2;crăʹmbo;;;;n.;20.0;61;7;crambo;;;
1;crămp;;;;n.;21.0;61;5;cramp;cramp;k r\ { m p;kɹæmp
1;crāne;;;;n.;22.0;61;5;crane;crane;k r\ eI n;kɹeIn
3;crăʹnĭum;L.;;;n.;23.0;61;8;cranium;;;
2;crăʹnny;L.;;;n.;24.0;61;7;cranny;cranny;k r\ { n i:;kɹæniː
1;crāpe;F.;;;n.;25.0;61;5;crape;;;
2;crāʹſis;L.;;;n.;26.0;61;7;crasis;;;
2;crăvăʹt;F.;;;n.;27.0;61;7;cravat;;;
1;crāve;;;;v.;28.0;61;5;crave;crave;k r\ eI v;kɹeIv
2;crāʹving;;;;a.;29.0;61;8;craving;craving;k r\ eI v i N;kɹeIviŋ
1;craw;;;;n.;30.0;61;4;craw;craw;k r\ O:;kɹOː
2;craʹyon;F.;;;n.;31.0;61;7;crayon;crayon;k r\ eI A n;kɹeIɑn
2;crāʹzy;;;;a.;32.0;61;6;crazy;crazy;k r\ eI z i:;kɹeIziː
1;cream;;;;n.;33.0;61;5;cream;cream;k r\ i: m;kɹiːm
1;creaſe;;;;n.;34.0;61;6;crease;crease;k r\ i: s;kɹiːs
2;crēāʹte;L.;;;v.;35.0;61;7;create;create;k r\ i: eI t;kɹiːeIt
4;crēāʹtion;L.;;;n.;36.0;61;9;creation;creation;k r\ i: eI S @ n;kɹiːeIʃən
3;crēāʹtor;L.;;;n.;37.0;61;8;creator;creator;k r\ i: eI 4 3:r;kɹiːeIɾɜ:r
2;creaʹtūre;L.;;;n.;38.0;61;9;creature;creature;k r\ i: tS 3:r;kɹiːtSɜ:r
2;crēʹdĕnce;L.;;;n.;39.0;61;9;credence;credence;k r\ i: d @ n s;kɹiːdəns
4;crēdĕʹntials;L.;;;n.;40.0;61;12;credentials;credentials;k r\ @ d E n S @ l z;kɹədɛnʃəlz
5;crĕdĭbĭʹlĭʹty;L.;;;n.;41.0;61;13;credibility;credibility;k r\ E 4 @ b I l i 4 i:;kɹɛɾəbɪliɾiː
3;crēʹdĭble;L.;;;a.;42.0;61;9;credible;credible;k r\ E 4 @ b @ l;kɹɛɾəbəl
2;crĕʹdit;L.;;;n.;43.0;61;7;credit;credit;k r\ E 4 @ t;kɹɛɾət
4;crĕʹdĭtable;;;;a.;44.0;61;11;creditable;creditable;k r\ E 4 @ 4 @ b @ l;kɹɛɾəɾəbəl
3;crĕʹdĭtor;;;;n.;45.0;61;9;creditor;creditor;k r\ E 4 @ 4 3:r;kɹɛɾəɾɜ:r
4;crēʹdūlĭty;L.;;;n.;46.0;61;10;credulity;credulity;k r\ i d u l @ 4 i:;kɹiduləɾiː
3;crĕʹdūl_o_us;L.;;;a.;47.0;61;12;credulous;;;
1;creed;L.;;;n.;48.0;61;5;creed;creed;k r\ i: d;kɹiːd
1;creek;F.;;;n.;49.0;61;5;creek;creek;k r\ i: k;kɹiːk
1;creep;;;;v.;50.0;61;5;creep;creep;k r\ i: p;kɹiːp
2;creeʹper;;;;n.;51.0;61;8;creeper;;;
3;crēʹnăted;F.;;;n.;52.0;61;9;crenated;;;
5;crĕpĭtāʹtion;;;;n.;53.0;61;12;crepitation;;;
3;crĕʹpŭſcle;L.;;;n.;54.0;61;10;crepuscle;;;
2;crĕʹſcĕnt;;;;n.;55.0;61;9;crescent;crescent;k r\ E s @ n t;kɹɛsənt
2;crĕʹſſes;;;;n.;56.0;61;8;cresses;cresses;k r\ E s @ z;kɹɛsəz
1;crĕſt;L.;;;n.;57.0;61;5;crest;crest;k r\ E s t;kɹɛst
3;crĕʹſtfall_e_n;;;;a.;58.0;61;14;crestfallen;crestfallen;k r\ E s t f O: l @ n;kɹɛstfOːlən
2;crĕʹvĭce;F.;;;n.;59.0;61;8;crevice;crevice;k r\ E v @ s;kɹɛvəs
1;crew;;;;n.;60.0;61;4;crew;crew;k r\ u;kɹu
2;creʹwel;;;;n.;61.0;61;7;crewel;crewel;k r\ u @ l;kɹuəl
2;creʹwet;;;;n.;62.0;61;7;crewet;;;
1;crĭb;;;;n.;63.0;61;4;crib;crib;k r\ I b;kɹɪb
1;crĭck;;;;n.;64.0;61;5;crick;crick;k r\ I k;kɹɪk
2;crĭʹcket;;;;n.;65.0;61;8;cricket;cricket;k r\ I k @ t;kɹɪkət
2;crĭʹer;;;;n.;66.0;61;6;crier;crier;k r\ aI 3:r;kɹaIɜ:r
1;crīme;L.;;;n.;67.0;61;5;crime;crime;k r\ aI m;kɹaIm
3;crĭʹmĭnal;;;;n.;68.0;61;9;criminal;criminal;k r\ I m @ n @ l;kɹɪmənəl
1;crĭmp;;;;n.;69.0;61;5;crimp;crimp;k r\ I m p;kɹɪmp
2;crĭʹmfon;;;;n.;70.0;61;8;crimfon;;;
1;crĭnge;;;;v.;71.0;61;6;cringe;cringe;k r\ I n dZ;kɹɪndZ
2;crĭʹpple;;;;n.;72.0;61;8;cripple;cripple;k r\ I p @ l;kɹɪpəl
2;crīʹſis;G.;;;n.;73.0;61;7;crisis;crisis;k r\ aI s @ s;kɹaIsəs
1;crĭſm;;;;n.;2.0;62;5;crism;;;
1;crĭſp;;;;a.;3.0;62;5;crisp;crisp;k r\ I s p;kɹɪsp
4;critĕʹrĭon;G.;;;n.;4.0;62;10;criterion;criterion;k r\ aI t I r\ i: @ n;kɹaItɪɹiːən
3;crĭʹtĭcal;G.;;;a.;5.0;62;9;critical;critical;k r\ I 4 i k @ l;kɹɪɾikəl
3;crĭʹtĭciſm;G.;;;n.;6.0;62;10;criticism;criticism;k r\ I 4 i s I z @ m;kɹɪɾisɪzəm
2;crĭʹtĭc;;;;n.;7.0;62;7;critic;critic;k r\ I 4 i k;kɹɪɾik
3;crĭʹtĭcīſe;;;;v.;8.0;62;10;criticise;;;
1;croak;;;;n.;9.0;62;5;croak;croak;k r\ @U k;kɹoʊk
1;crŏck;;;;n.;10.0;62;5;crock;crock;k r\ A k;kɹɑk
3;crŏʹcŏdīle;G.;;;n.;11.0;62;10;crocodile;crocodile;k r\ A k @ d aI l;kɹɑkədaIl
2;crŏʹcus;L.;;;n.;12.0;62;7;crocus;crocus;k r\ @U k @ s;kɹoʊkəs
1;crŏſt;;;;n.;13.0;62;5;crost;;;
2;croisāʹde;F.;;;n.;14.0;62;9;croisade;;;
2;croiʹſes;F.;;;n.;15.0;62;8;croises;;;
1;crōke;;;;v.;16.0;62;5;croke;croke;k r\ @U k;kɹoʊk
2;crŏʹny;;;;n.;17.0;62;6;crony;crony;k r\ @U n i:;kɹoʊniː
1;crook;;;;n.;18.0;62;5;crook;crook;k r\ U k;kɹʊk
2;crooʹked;;;;a.;19.0;62;8;crooked;crooked;k r\ U k @ d;kɹʊkəd
1;crŏp;L.;;;n.;20.0;62;4;crop;crop;k r\ A p;kɹɑp
3;crōʹsĭer;F.;;;n.;21.0;62;8;crosier;;;
2;crŏʹſlet;;;;n.;22.0;62;8;croslet;;;
1;crŏſs;L.;;;n.;23.0;62;5;cross;cross;k r\ O: s;kɹOːs
2;crŏʹtchet;F.;;;n.;24.0;62;9;crotchet;;;
1;crȯu̇ch;F.;;;v.;25.0;62;7;crouoch;;;
1;crȯu̇p;;;;n.;26.0;62;6;crouop;;;
2;crȯu̇pāʹde;;;;n.;27.0;62;10;crouopade;;;
1;cro_w_;;;;n.;28.0;62;6;crow;crow;k r\ @U;kɹoʊ
1;crȯẇd;;;;n.;29.0;62;5;crowd;crowd;k r\ aU d;kɹaUd
2;cro_w_foot;;nbSyll>1 et pas d'accent tonic;;n.;30.0;62;10;crowfoot;;;
1;crȯẇn;F.;;;n.;31.0;62;5;crown;crown;k r\ aU n;kɹaUn
2;crȯʹẇned;;;;a.;32.0;62;8;crowned;crowned;k r\ aU n d;kɹaUnd
2;crȯʹẇning;;;;a.;33.0;62;9;crowning;crowning;k r\ aU n i N;kɹaUniŋ
3;crūʹcĭble;;;;n.;34.0;62;9;crucible;crucible;k r\ u s @ b @ l;kɹusəbəl
3;crūʹcĭfix;L.;;;n.;35.0;62;9;crucifix;crucifix;k r\ u s @ f I k s;kɹusəfɪks
5;crūcĭfĭʹxĭon;;;;n.;36.0;62;12;crucifixion;crucifixion;k r\ u s i f I k S @ n;kɹusifɪkʃən
3;crūʹcĭfȳ;;;;v.;37.0;62;8;crucify;crucify;k r\ u s @ f aI;kɹusəfaI
1;crūde;L.;;;a.;38.0;62;5;crude;crude;k r\ u d;kɹud
3;crūʹdĭty;;;;n.;39.0;62;8;crudity;;;
2;crūʹel;F.;;;a.;40.0;62;6;cruel;cruel;k r\ u @ l;kɹuəl
3;crūʹelty;;;;n.;41.0;62;8;cruelty;cruelty;k r\ u l t i:;kɹultiː
1;crŭ_i_ſe;;;;v.;42.0;62;8;cruise;cruise;k r\ u z;kɹuz
1;crūm_b_;;;;n.;43.0;62;7;crumb;crumb;k r\ V m;kɹʌm
2;crŭʹmble;;;;v.;44.0;62;8;crumble;crumble;k r\ V m b @ l;kɹʌmbəl
2;crŭʹmple;;;;v.;45.0;62;8;crumple;crumple;k r\ V m p @ l;kɹʌmpəl
2;crūʹor;L.;;;n.;46.0;62;6;cruor;;;
2;crŭʹpp_e_r;F.;;;n.;47.0;62;10;crupper;;;
1;crūſe;;;;n.;48.0;62;5;cruse;cruse;k r\ u z;kɹuz
1;crŭſh;F.;;;v.;49.0;62;5;crush;crush;k r\ V S;kɹʌʃ
1;crŭſt;;;;n.;50.0;62;5;crust;crust;k r\ V s t;kɹʌst
4;crŭſtāʹcē_o_us;L.;;;a.;51.0;62;14;crustaceous;;;
2;crŭʹſty;;;;a.;52.0;62;7;crusty;crusty;k r\ V s t i:;kɹʌstiː
1;crŭtch;;;;n.;53.0;62;6;crutch;crutch;k r\ V tS;kɹʌtS
2;crūzāʹte;;;;n.;54.0;62;8;cruzate;;;
1;cry;F.;;;v.;55.0;62;3;cry;cry;k r\ aI;kɹaI
2;cryʹſtal;G.;;;n.;56.0;62;8;crystal;crystal;k r\ I s t @ l;kɹɪstəl
3;cryʹſtălīne;;;;n.;57.0;62;11;crystaline;;;
3;cry̆ʹſtăllīze;F.;;;v.;58.0;62;13;cryostallize;;;
1;cŭb;L.;;;n.;59.0;62;3;cub;cub;k V b;kʌb
1;cūbe;;;;n.;60.0;62;4;cube;cube;k j u b;kjub
2;cūʹbĭt;L.;;;n.;61.0;62;6;cubit;cubit;k j u b i t;kjubit
2;cŭʹckold;F.;;;n.;62.0;62;8;cuckold;;;
2;cŭʹckow;F.;;;n.;63.0;62;7;cuckow;;;
3;cŭʹcŭmb_e_r;;;;n.;64.0;62;11;cucumber;cucumber;k j u k @ m b 3:r;kjukəmbɜ:r
1;cŭd;;;;n.;65.0;62;3;cud;;;
2;cŭʹddle;;;;v.;66.0;62;7;cuddle;cuddle;k V 4 @ l;kʌɾəl
2;cŭʹdgel;;;;n.;67.0;62;7;cudgel;cudgel;k V dZ @ l;kʌdZəl
1;cūe;;;;n.;68.0;62;3;cue;cue;k j u;kju
1;cŭff;F.;;;n.;69.0;62;4;cuff;cuff;k V f;kʌf
2;cū_i_ʹraſs;F.;;;n.;70.0;62;10;cuirass;;;
4;cū_i_răſſieʹrs;;;;n.;71.0;62;14;cuirassiers;;;
4;cūʹlĭnăry;L.;;;a.;72.0;62;9;culinary;culinary;k j u l i n E r\ i:;kjulinɛɹiː
1;cŭll;F.;;;v.;73.0;62;4;cull;cull;k V l;kʌl
3;cŭʹllănder;;;;n.;2.0;63;10;cullander;;;
4;cŭlmĭʹf_ĕ_rous;L.;;;a.;3.0;63;14;culmiferous;;;
3;cŭʹlmĭnāte;L.;;;v.;4.0;63;10;culminate;culminate;k V l m i n eI t;kʌlmineIt
3;cŭʹlpable;;;;a.;5.0;63;9;culpable;culpable;k V l p @ b @ l;kʌlpəbəl
2;cŭʹlprit;;;;n.;6.0;63;8;culprit;culprit;k V l p r\ i t;kʌlpɹit
3;cŭʹltĭvāte;F.;;;v.;7.0;63;10;cultivate;cultivate;k V l t @ v eI t;kʌltəveIt
2;cŭʹltūre;;;;n.;8.0;63;8;culture;culture;k V l tS 3:r;kʌltSɜ:r
2;cŭʹlver;;;;n.;9.0;63;7;culver;culver;k V l v 3:r;kʌlvɜ:r
3;cŭʹlvĕrin;F.;;;n.;10.0;63;9;culverin;;;
3;cŭʹmbĕrsŏme;;;;a.;11.0;63;11;cumbersome;cumbersome;k V m b 3:r s @ m;kʌmbɜ:rsəm
2;cŭʹmfry;;;;n.;12.0;63;7;cumfry;;;
2;cŭʹmin;;;;n.;13.0;63;6;cumin;;;
3;cūʹmŭlāte;L.;;;v.;14.0;63;9;cumulate;;;
2;cūnĕʹtte;F.;;;n.;15.0;63;8;cunette;;;
2;cŭnning;;nbSyll>1 et pas d'accent tonic;;n.;16.0;63;7;cunning;cunning;k V n i N;kʌniŋ
1;cŭp;;;;n.;17.0;63;3;cup;cup;k V p;kʌp
2;cŭʹpboard;;;;n.;18.0;63;9;cupboard;cupboard;k V b 3:r d;kʌbɜ:rd
2;cūʹpid;;;;n.;19.0;63;6;cupid;cupid;k j u p i d;kjupid
3;cūʹpŏlā;;;;n.;20.0;63;7;cupola;;;
2;cŭʹpping;;;;n.;21.0;63;8;cupping;;;
1;cŭr;;;;n.;22.0;63;3;cur;cur;k 3:r;kɜ:r
3;cūʹrable;;;;a.;23.0;63;8;curable;curable;k j U r\ @ b @ l;kjʊɹəbəl
3;cūʹrăcy;;;;n.;24.0;63;7;curacy;;;
2;cūʹrăte;L.;;;n.;25.0;63;7;curate;curate;k j U r\ @ t;kjʊɹət
3;cūrāʹtor;;;;n.;26.0;63;8;curator;curator;k j U r\ eI 4 3:r;kjʊɹeIɾɜ:r
1;cŭrb;;;;n.;27.0;63;4;curb;curb;k 3:r b;kɜ:rb
2;cŭʹrdle;;;;v.;28.0;63;7;curdle;;;
1;cūre;;;;v.;29.0;63;4;cure;cure;k j U r\;kjʊɹ
2;cŭʹrfew;;;;n.;30.0;63;7;curfew;curfew;k 3:r f j u;kɜ:rfju
5;cŭrĭŏʹsĭty;F.;;;n.;31.0;63;10;curiosity;curiosity;k j U r\ i: A s @ 4 i:;kjʊɹiːɑsəɾiː
3;cūʹrĭ_o_us;F.;;;a.;32.0;63;10;curious;curious;k j U r\ i: @ s;kjʊɹiːəs
1;cŭrl;;;;n.;33.0;63;4;curl;curl;k 3:r l;kɜ:rl
2;cŭʹrlew;;;;n.;34.0;63;7;curlew;curlew;k 3:r l u;kɜ:rlu
4;cŭrmŭdgĕŏn.;;nbSyll>1 et pas d'accent tonic;;n.;35.0;63;11;curmudgeon;curmudgeon;k 3:r m V dZ i n;kɜ:rmʌdZin
2;cŭʹrnŏc;;;;n.;36.0;63;7;curnoc;;;
2;cŭʹrrănts;;;;n.;37.0;63;9;currants;currants;k 3:r @ n t s;kɜ:rənts
2;cŭʹrrĕnt;L.;;;n.;38.0;63;8;current;current;k 3:r @ n t;kɜ:rənt
3;cŭʹrrĭer;L.;;;n.;39.0;63;8;currier;currier;k 3:r i: 3:r;kɜ:riːɜ:r
2;cŭʹrrifh;;;;a.;40.0;63;8;currifh;;;
2;cŭʹrry;;;;v.;41.0;63;6;curry;curry;k V r\ i:;kʌɹiː
1;cŭrfe;;;;v.;42.0;63;5;curfe;;;
3;cŭʹrsĭtor;;;;n.;43.0;63;9;cursitor;;;
3;cŭʹrsŏry;L.;;;a.;44.0;63;8;cursory;cursory;k 3:r s 3:r i:;kɜ:rsɜ:riː
2;cŭrtaiʹl;;;;v.;45.0;63;8;curtail;curtail;k 3:r t eI l;kɜ:rteIl
2;cŭʹrtain;F.;;;n.;46.0;63;8;curtain;curtain;k 3:r t @ n;kɜ:rtən
3;cŭrtāʹnā;;;;n.;47.0;63;8;curtana;;;
3;cŭʹrvătūre;L.;;;n.;48.0;63;10;curvature;curvature;k 3:r v @ tS 3:r;kɜ:rvətSɜ:r
1;cŭrve;L.;;;n.;49.0;63;5;curve;curve;k 3:r v;kɜ:rv
2;cŭʹrvel;;;;n.;50.0;63;7;curvel;;;
3;cŭʹſhion;F.;;;n.;51.0;63;8;cushion;cushion;k U S @ n;kʊʃən
1;cŭſp;L.;;;n.;52.0;63;4;cusp;cusp;k V s p;kʌsp
3;cŭʹſpăted;;;;a.;53.0;63;9;cuspated;;;
2;cŭʹſtard;;;;n.;54.0;63;8;custard;custard;k V s t 3:r d;kʌstɜ:rd
3;cŭʹſtŏdy;L.;;;n.;55.0;63;8;custody;custody;k V s t @ 4 i:;kʌstəɾiː
2;cŭſtŏm;;nbSyll>1 et pas d'accent tonic;;n.;56.0;63;6;custom;custom;k V s t @ m;kʌstəm
2;cŭʹſtos;F.;;;n.;57.0;63;7;custos;;;
1;cŭt;;;;n.;58.0;63;3;cut;cut;k V t;kʌt
4;cūtāʹnē_o_us;L.;;;a.;59.0;63;12;cutaneous;;;
4;cūtĭʹcŭlā;;;;n.;60.0;63;9;cuticula;;;
2;cūʹtis;L.;;;n.;61.0;63;6;cutis;;;
2;cŭʹtlaſs;;;;n.;62.0;63;8;cutlass;cutlass;k V t l @ s;kʌtləs
2;cŭʹtlets;F.;;;n.;63.0;63;8;cutlets;;;
2;cŭʹtler;F.;;;n.;64.0;63;7;cutler;cutler;k V t l 3:r;kʌtlɜ:r
2;cŭʹtt_e_r;;;;n.;65.0;63;9;cutter;cutter;k V 4 3:r;kʌɾɜ:r
2;cy̆ʹcle;L.;;;n.;66.0;63;7;cyocle;;;
3;cy̆ʹcloid;;;;n.;67.0;63;9;cyocloid;;;
2;cȳʹclops;;;;n.;68.0;63;8;cyclops;cyclops;s aI k l O: p s;saIklOːps
2;cy̆ʹgnet;L.;;;n.;69.0;63;8;cyognet;;;
2;cy̆ʹgnus;;;;n.;70.0;63;8;cyognus;;;
3;cȳʹlĭnd_e_r;G.;;;n.;71.0;63;11;cylinder;cylinder;s I l @ n d 3:r;sɪləndɜ:r
4;cylĭʹndrĭcal;;;;a.;72.0;63;12;cylindrical;cylindrical;s @ l I n d r\ i k @ l;səlɪndɹikəl
4;cy̆năʹnthrŏpy;;;;n.;2.0;64;13;cyonanthropy;;;
3;cy̆ʹnĭcal;G.;;;a.;3.0;64;9;cyonical;;;
2;cy̆ʹnics;G.;;;n.;4.0;64;8;cyonics;;;
2;cȳʹon;F.;;;n.;5.0;64;5;cyon;;;
2;cȳʹpher;;;;n.;6.0;64;7;cypher;cypher;s aI f 3:r;saIfɜ:r
2;cȳpreſs;L.;nbSyll>1 et pas d'accent tonic;;n.;7.0;64;7;cypress;cypress;s aI p r\ @ s;saIpɹəs
1;_c_zar;;;;n.;8.0;64;6;czar;czar;z A r\;zɑɹ
3;_c_zărīʹnā;;;;n.;9.0;64;10;czarina;;;
1;dăb;;;;n.;2.0;64;3;dab;dab;d { b;dæb
2;dăʹbble;;;;v.;3.0;64;7;dabble;dabble;d { b @ l;dæbəl
1;Dāce;;;;n.;4.0;64;4;dace;dace;d eI s;deIs
2;dăʹctyl;G.;;;n.;5.0;64;7;dactyl;;;
2;dæʹmon;G.;;;n.;6.0;64;6;dæmon;;;
3;dăʹffŏdil;;;;n.;7.0;64;9;daffodil;daffodil;d { f @ d I l;dæfədɪl
2;dăgg_e_r;;nbSyll>1 et pas d'accent tonic;;n.;8.0;64;8;dagger;dagger;d { g 3:r;dægɜ:r
2;dăggle;;nbSyll>1 et pas d'accent tonic;;v.;9.0;64;6;daggle;;;
2;dāʹgon;;;;n.;10.0;64;6;dagon;dagon;d eI g @ n;deIgən
2;daiʹnty;;;;a.;11.0;64;7;dainty;dainty;d eI n t i:;deIntiː
2;daiʹry;;;;n.;12.0;64;6;dairy;dairy;d E r\ i:;dɛɹiː
2;daiʹſy;;;;n.;13.0;64;6;daisy;daisy;d eI z i:;deIziː
2;dāʹk_e_r;;;;n.;14.0;64;8;daker;;;
1;dāle;L.;;;n.;15.0;64;4;dale;dale;d eI l;deIl
3;dăʹllĭănce;;;;n.;16.0;64;10;dalliance;dalliance;d { l i: @ n s;dæliːəns
2;dăʹlly;;;;v.;17.0;64;6;dally;dally;d { l i:;dæliː
1;dăm;;;;n.;18.0;64;3;dam;dam;d { m;dæm
2;dăʹmage;F.;;;n.;19.0;64;7;damage;damage;d { m @ dZ;dæmədZ
2;dăʹmăſk;;;;n.;20.0;64;7;damask;damask;d { m @ s k;dæməsk
4;dămăſkeeʹning;F.;;;n.;21.0;64;13;damaskeening;;;
1;dāme;F.;;;n.;22.0;64;4;dame;dame;d eI m;deIm
1;dăm_n_;L.;;;v.;23.0;64;6;damn;damn;d { m;dæm
3;dăʹmnĭfy;L.;;;v.;24.0;64;8;damnify;;;
1;dămp;;;;v.;25.0;64;4;damp;damp;d { m p;dæmp
2;dăʹmſel;F.;;;n.;26.0;64;7;damsel;damsel;d { m z @ l;dæmzəl
2;dăʹmſin;F.;;;n.;27.0;64;7;damsin;;;
1;dănce;F.;;;v.;28.0;64;5;dance;dance;d { n s;dæns
4;dăndĕlīʹon;F.;;;n.;29.0;64;10;dandelion;dandelion;d { n d @ l aI @ n;dændəlaIən
2;dăʹndle;;;;v.;30.0;64;7;dandle;;;
2;dăʹndriff;;;;n.;31.0;64;9;dandriff;;;
2;dăʹnger;F.;;;n.;32.0;64;7;danger;danger;d eI n dZ 3:r;deIndZɜ:r
3;dăʹngĕr_o_us;;;;a.;33.0;64;12;dangerous;dangerous;d eI n dZ 3:r @ s;deIndZɜ:rəs
2;dăʹngle;;;;v.;34.0;64;7;dangle;dangle;d { N g @ l;dæŋgəl
2;dăʹngler;;;;n.;35.0;64;8;dangler;dangler;d { N g @ l 3:r;dæŋgəlɜ:r
1;dănk;;;;a.;36.0;64;4;dank;dank;d { N k;dæŋk
2;dăpp_e_r;;nbSyll>1 et pas d'accent tonic;;a.;37.0;64;8;dapper;dapper;d { p 3:r;dæpɜ:r
2;dăʹpple;;;;a.;38.0;64;7;dapple;;;
1;dāre;;;;v.;39.0;64;4;dare;dare;d E r\;dɛɹ
2;dāʹring;;;;a.;40.0;64;7;daring;daring;d E r\ i N;dɛɹiŋ
1;dărk;;;;a.;41.0;64;4;dark;dark;d A r\ k;dɑɹk
2;dăʹrling;;;;n.;42.0;64;8;darling;darling;d A r\ l i N;dɑɹliŋ
1;darn;;;;v.;43.0;64;4;darn;darn;d A r\ n;dɑɹn
2;dăʹrnel;;;;n.;44.0;64;7;darnel;darnel;d A r\ n @ l;dɑɹnəl
1;dărt;;;;n.;45.0;64;4;dart;dart;d A r\ t;dɑɹt
1;dăſh;;;;v.;46.0;64;4;dash;dash;d { S;dæʃ
2;dăʹſtard;;;;n.;47.0;64;8;dastard;;;
2;dăʹtā;L.;;;n.;48.0;64;5;data;data;d eI 4 @;deIɾə
1;dāte;L.;;;n.;49.0;64;4;date;date;d eI t;deIt
2;dăʹtive;L.;;;n.;50.0;64;7;dative;;;
2;dau_gh_t_e_r;;nbSyll>1 et pas d'accent tonic;;n.;51.0;64;12;daughter;daughter;d O: 4 3:r;dOːɾɜ:r
1;daunt;F.;;;v.;52.0;64;5;daunt;daunt;d O: n t;dOːnt
2;dauʹntleſs;;;;a.;53.0;64;10;dauntless;;;
2;dauʹphin;F.;;;n.;54.0;64;8;dauphin;dauphin;d aU f i n;daUfin
1;daw;;;;n.;55.0;64;3;daw;daw;d O:;dOː
1;dawb;F.;;;v.;56.0;64;4;dawb;;;
2;dawn;;nbSyll>1 et pas d'accent tonic;2{syll}. Contraire à sa règle de syllabation selon laquelle ce mot devrait faire 1 syllabe et non 2.;n.;57.0;64;4;dawn;dawn;d O: n;dOːn
2;daʹwning;;;;n.;58.0;64;8;dawning;dawning;d O: n i N;dOːniŋ
1;day;;;;n.;59.0;64;3;day;day;d eI;deI
2;dăʹzzle;;;;v.;60.0;64;7;dazzle;dazzle;d { z @ l;dæzəl
2;deaʹcon;G.;;;n.;61.0;64;7;deacon;deacon;d i: k @ n;diːkən
1;dead;;;;a.;62.0;64;4;dead;dead;d E d;dɛd
2;deaʹdly;;;;a.;2.0;65;7;deadly;deadly;d E d l i:;dɛdliː
2;deaʹfneſs;;;;a.;3.0;65;9;deafness;deafness;d E f n @ s;dɛfnəs
1;deal;;;;n.;4.0;65;4;deal;deal;d i: l;diːl
2;deaʹler;;;;n.;5.0;65;7;dealer;dealer;d i: l 3:r;diːlɜ:r
2;deaʹling;;;;n.;6.0;65;8;dealing;dealing;d i: l i N;diːliŋ
1;dean;;;;n.;7.0;65;4;dean;dean;d i: n;diːn
3;deaʹnĕry;;;;n.;8.0;65;8;deanery;;;
1;dear;;;;a.;9.0;65;4;dear;dear;d I r\;dɪɹ
1;dearth;;;;n.;10.0;65;6;dearth;dearth;d 3:r T;dɜ:rθ
1;death;;;;n.;11.0;65;5;death;death;d E T;dɛθ
2;deaʹthleſs;;;;a.;12.0;65;10;deathless;;;
2;debăʹr;F.;;;v.;13.0;65;6;debar;;;
2;debăʹrk;F.;;;v.;14.0;65;7;debark;;;
2;debāʹſe;F.;;;v.;15.0;65;7;debase;debase;d @ b eI s;dəbeIs
2;debāʹte;F.;;;v.;16.0;65;7;debate;debate;d @ b eI t;dəbeIt
2;debauʹch;F.;;;v.;17.0;65;8;debauch;;;
3;debauʹcheeʹ;;;;n.;18.0;65;11;debauchee;;;
4;debauʹchery;F.;;;n.;19.0;65;11;debauchery;debauchery;d @ b O: tS 3:r i:;dəbOːtSɜ:riː
3;debĕʹntŭre;;;;n.;20.0;65;10;debenture;debenture;d @ b E n tS 3:r;dəbɛntSɜ:r
4;debĭʹltāte;;;;v.;21.0;65;10;debiltate;;;
4;debĭʹlĭty;F.;;;n.;22.0;65;9;debility;debility;d @ b I l @ 4 i:;dəbɪləɾiː
3;debonaiʹr;F.;;;a.;23.0;65;9;debonair;debonair;d E b @ n E r\;dɛbənɛɹ
1;de_b_t;F.;;;n.;24.0;65;6;debt;debt;d E t;dɛt
2;dĕʹ_b_tor;;;;n.;25.0;65;9;debtor;debtor;d E 4 3:r;dɛɾɜ:r
2;decāʹde;G.;;;n.;26.0;65;7;decade;decade;d E k eI d;dɛkeId
3;dĕʹcăgon;G.;;;n.;27.0;65;8;decagon;;;
3;dĕʹcălog_ue_;G.;;;n.;28.0;65;12;decalogue;;;
2;decăʹmp;;;;v.;29.0;65;7;decamp;decamp;d @ k { m p;dəkæmp
2;decăʹnt;L.;;;v.;30.0;65;7;decant;decant;d @ k { n t;dəkænt
3;decăʹnt_e_r;;;;n.;31.0;65;11;decanter;decanter;d I k { n t 3:r;dɪkæntɜ:r
3;decāʹnus;L.;;;n.;32.0;65;8;decanus;;;
2;decaʹy;;;;v.;33.0;65;6;decay;decay;d @ k eI;dəkeI
2;deceaʹſe;L.;;;n.;34.0;65;8;decease;decease;d i s i: s;disiːs
2;deceiʹt;;;;n.;35.0;65;7;deceit;deceit;d @ s i: t;dəsiːt
3;deceiʹtful;;;;n.;36.0;65;10;deceitful;deceitful;d @ s i: t f @ l;dəsiːtfəl
2;deceiʹve;L.;;;v.;37.0;65;8;deceive;deceive;d i s i: v;disiːv
3;decĕʹmb_e_r;L.;;;n.;38.0;65;11;december;december;d i s E m b 3:r;disɛmbɜ:r
4;decĕʹmvĭrāte;L.;;;n.;39.0;65;12;decemvirate;;;
3;dēʹcĕncy;L.;;;n.;40.0;65;8;decency;decency;d i: s @ n s i:;diːsənsiː
2;dēʹcent;L.;;;a.;41.0;65;7;decent;decent;d i: s @ n t;diːsənt
4;decĕʹption;L.;;;n.;42.0;65;10;deception;deception;d i s E p S @ n;disɛpʃən
2;decīʹde;L.;;;v.;43.0;65;7;decide;decide;d i s aI d;disaId
